"wd16cd","wd16nm","lad16nm","2011_no2_total","2015_no2_total","2020_no2_total","2025_no2_total","2030_no2_total","2011_pm25_total","2011_pm25_secondary","2011_pm25_residual_salt","2015_pm25_total","2015_pm25_secondary","2015_pm25_residual_salt","2020_pm25_total","2020_pm25_secondary","2020_pm25_residual_salt","2025_pm25_total","2025_pm25_secondary","2025_pm25_residual_salt","2030_pm25_total","2030_pm25_secondary","2030_pm25_residual_salt"
"E05000694","Cheetham","Manchester",27.5376968710359,23.8068141437632,18.809337230444,15.0726205919662,13.2635752219873,12.5211994503171,4.46598516067653,4.75498735306554,8.85558482452431,2.88231793023256,3.67916758985201,8.32757990697674,2.64454783086681,3.62884308245243,8.16043812896406,2.52684195137421,3.6265471627907,8.13125233826639,2.45708947145877,3.63554739534884
"E05000695","Chorlton","Manchester",23.597807611336,20.6524421052632,16.3996586639676,12.9590616194332,11.2686147246964,11.7551588663968,4.508597,4.69628750202429,8.42049258299595,2.942399,3.56579887449393,7.89567738461538,2.693348,3.51768110121458,7.70438945748988,2.569693,3.51554050607287,7.65587055060729,2.493867,3.52440787449393
"E05000696","Chorlton Park","Manchester",22.5284458958333,19.3413453125,15.4372707708333,12.1766103958333,10.5339245270833,11.5784513958333,4.508597,4.70029598541667,8.18256301875,2.942399,3.51093668333333,7.70219851666667,2.693348,3.46281916458333,7.5276422875,2.569693,3.46067852916667,7.48103288541667,2.493867,3.46954554375
"E05000697","City Centre","Manchester",35.1032840705128,32.7365161858974,25.9455656089744,20.7069052564103,18.2034632051282,14.0272381410256,4.48741376923077,5.16808871794872,9.96976644871795,2.90856494871795,4.15199603846154,9.19366757371795,2.66375987179487,4.10387853525641,8.9561189775641,2.5421711025641,4.10173803525641,8.91399248397436,2.46716212820513,4.11060520833333
"E05000698","Crumpsall","Manchester",23.9636018867925,20.7428508490566,16.473773427673,13.2513424213836,11.724228836478,11.9210519496855,4.46241319496855,4.67502,8.3780220754717,2.87275291194969,3.53126667610063,7.89630639308176,2.63765788679245,3.48005167610063,7.73174893396226,2.52137937735849,3.47769322955975,7.69666707232704,2.4537153836478,3.48674722955975
"E05000699","Didsbury East","Manchester",26.0503253521127,22.3590971830986,17.8948911830986,14.0908669577465,12.1356681408451,12.2909761971831,4.55622323380282,4.87333532394366,8.5754510028169,2.96241084225352,3.66794071830986,8.02460390422535,2.71055823661972,3.61982329577465,7.83464715211268,2.58503933239437,3.61768270422535,7.79170649295775,2.50866050422535,3.62654971830986
"E05000700","Didsbury West","Manchester",24.5622002097902,21.295913951049,16.9303152447552,13.2499840559441,11.4331173776224,11.890218006993,4.508597,4.7431287027972,8.36297065034965,2.942399,3.5594431013986,7.85469211538462,2.693348,3.51132549300699,7.67306042657343,2.569693,3.50918484265734,7.62971826223776,2.493867,3.5180521013986
"E05000701","Fallowfield","Manchester",23.804721277533,20.7375766079295,16.4082665198238,12.9902030837004,11.3589557709251,11.8354820704846,4.53018685022026,4.73965235682819,8.52185960352423,2.94714761674009,3.61523279735683,8.01822023348018,2.69735191189427,3.56711515418502,7.83345446696035,2.57308281497797,3.56497433920705,7.78806264317181,2.49710763436123,3.57384167400881
"E05000702","Gorton North","Manchester",25.6326625356125,21.7563681196581,17.0886067236467,13.6999491737892,12.0686933333333,12.1142693732194,4.55353615384615,4.71726134472934,8.64482226780627,2.92218946153846,3.62960527920228,8.10585937606838,2.67523884615385,3.58148773219373,7.92497556695157,2.55186582051282,3.57934701139601,7.88274071509971,2.47642930769231,3.58821433618234
"E05000703","Gorton South","Manchester",24.7108036060606,21.2995634848485,16.7305573030303,13.3627972727273,11.7454218484848,11.8909368484848,4.56352093333333,4.64169624848485,8.56347227878788,2.93626227575758,3.53915813636364,8.01612482727273,2.68752195454545,3.49104091212121,7.82134974848485,2.56323893636364,3.48889991212121,7.77461250606061,2.48745598484848,3.49776736666667
"E05000704","Harpurhey","Manchester",25.7724301041667,21.9866153645833,17.30145046875,13.9950459375,12.4204309635417,12.1734856510417,4.51011137239583,4.65174500520833,8.71913203385417,2.882942859375,3.54401710416667,8.22059677083333,2.6461479375,3.492858578125,8.0557845390625,2.5284749375,3.4905038125,8.02138525520833,2.46037207552083,3.49955440364583
"E05000705","Higher Blackley","Manchester",24.2021288051209,20.4488592034139,16.3543626742532,12.9418235561878,11.1957337411095,12.1053876386913,4.46096020341394,4.94264368136558,8.44309175817923,2.87133002987198,3.73895447083926,7.95263814082504,2.63641473541963,3.68773943527738,7.78482973115221,2.5202220625889,3.68538082788051,7.74570043954481,2.45259192318634,3.6944347083926
"E05000706","Hulme","Manchester",28.5164529957806,26.2992897468354,20.9323753164557,16.738079535865,14.7055043037975,12.7121685232068,4.480275,4.86835123206751,9.12739358649789,2.907087,3.84750827848101,8.53288939240506,2.662517,3.79939064556962,8.33777400421941,2.541127,3.79724988607595,8.29798295780591,2.466165,3.80611727848101
"E05000707","Levenshulme","Manchester",25.5913940851064,21.8507647234043,17.4474106382979,14.1623272340426,12.5615720425532,12.0710700425532,4.580669,4.66262455319149,8.62682234042553,2.958251,3.53891582978723,8.07501421276596,2.706714,3.49079872340426,7.88736057446809,2.581009,3.48865781702128,7.84731280851064,2.504685,3.4975248212766
"E05000708","Longsight","Manchester",26.4069056375839,23.1159031543624,18.4172936241611,14.7749393959732,12.9927802013423,12.2123202013423,4.55463097315436,4.77310632885906,8.84311326174497,2.92717043624161,3.68910052348993,8.28622717449664,2.67958679194631,3.64098291275168,8.08787222818792,2.55589187248322,3.63884198657718,8.04409958389262,2.48033232885906,3.64770952348993
"E05000709","Miles Platting and Newton Heath","Manchester",26.8218620092379,22.5667637644342,17.4881294688222,14.1894137644342,12.6178673672055,12.2664437875289,4.53054052193995,4.6633551039261,8.91907984988453,2.90287168822171,3.54293442725173,8.39811996535797,2.66086964665127,3.49335074133949,8.23025576443418,2.54027314318707,3.49110664665127,8.19030281755196,2.46838275750577,3.50006221016166
"E05000710","Moss Side","Manchester",26.1890599447514,22.996682320442,18.1417349171271,14.3497833149171,12.5689480662983,12.1188774033149,4.48448654696133,4.72649993922652,8.70664897237569,2.91153829281768,3.61983382320442,8.17709321546961,2.66639831491713,3.57171586740332,7.98803939779006,2.54471159668508,3.56957568508287,7.94621133701657,2.46963951933702,3.57844282320442
"E05000711","Moston","Manchester",24.5737155737705,21.1954817377049,16.4452841967213,13.2164066557377,11.6656310163934,11.9651087868852,4.509373,4.64895625245902,8.46849259672131,2.882227,3.47303027868852,7.9545517442623,2.645619,3.42181547540984,7.78423503278689,2.528051,3.41945667213115,7.74498343934426,2.460084,3.42851067213115
"E05000712","Northenden","Manchester",27.346161402214,23.8821966605166,19.0959330627306,14.809959704797,12.5577023431734,12.7162681918819,4.52010577490775,5.14631364575646,8.9320083302583,2.96086846125461,3.89964912915129,8.36970435793358,2.70948436900369,3.85153113653137,8.18102938376384,2.58465119926199,3.84939084132841,8.14339668081181,2.50837234317343,3.85825813653137
"E05000713","Old Moat","Manchester",23.6426797687861,20.7124561849711,16.4111869364162,13.0028215606936,11.396945433526,11.7262922543353,4.51901202890173,4.6477876416185,8.33094584971098,2.94468975144509,3.49275131213873,7.84047698843931,2.69527950289017,3.44463368786127,7.66232059537572,2.57132826011561,3.44249268786127,7.6197052716763,2.49543029479769,3.45135968786127
"E05000714","Rusholme","Manchester",25.3570263316583,22.2824751256281,17.6624349246231,14.0746398492462,12.3723677889447,12.0511930150754,4.56195182914573,4.74754570351759,8.71243876884422,2.94077052763819,3.66746844221106,8.18401956281407,2.69148950251256,3.61935063819095,7.9925321959799,2.5669861758794,3.61721002512563,7.94775878894472,2.49109950251256,3.62607744221105
"E05000715","Sharston","Manchester",24.6192539473684,21.4418943274854,17.1406885087719,13.7960402339181,12.0728253508772,11.917170994152,4.53335,4.66293293274854,8.39044859356725,2.982123,3.51734952339181,7.82227158479532,2.728054,3.46923201461988,7.62835492690058,2.601865,3.46709107309941,7.58655775730994,2.525065,3.47595898830409
"E05000716","Whalley Range","Manchester",24.7564545299145,21.2958013675214,16.8475234615385,13.3489687606838,11.6838611965812,11.9355002564103,4.50194011965812,4.71435744017094,8.50905111538462,2.93409917094017,3.55705408974359,7.99361368376068,2.6861013974359,3.50893608974359,7.80780499145299,2.56297876923077,3.50679580769231,7.76436717948718,2.48735584615385,3.51566294871795
"E05000717","Withington","Manchester",24.1535909493671,20.9698868987342,16.5932729113924,13.1927117721519,11.5776540506329,11.8295555063291,4.57428287341772,4.63088653164557,8.42185432911392,2.95684639240506,3.49832019620253,7.91330141772152,2.70552967088608,3.45020280379747,7.72893401265823,2.5800063164557,3.44806180379747,7.6860037721519,2.50372644303797,3.45692880379747
"E05000718","Woodhouse Park","Manchester",26.1952787271142,22.1856404359198,18.2084148125545,15.622047119442,14.0727941778553,11.9523965736704,4.53813318831735,4.51635584655623,8.27131640278989,2.9972931255449,3.44319765562337,7.57779065911072,2.73692737489102,3.39511936355711,7.33475748735833,2.60697536617262,3.39296623888405,7.28522029206626,2.52803990235397,3.40181515344377
"E05000719","Alexandra","Oldham",22.2714428834356,18.4272305214724,14.7420055521472,12.1137390858896,10.8579711165644,11.6981863496933,4.58994154601227,4.51125150920245,8.21050758895706,2.89802047239264,3.35511048159509,7.73551092944785,2.65939376687117,3.30389555828221,7.58105945705521,2.54080001226994,3.3015372791411,7.54920711656442,2.47245684662577,3.3105912791411
"E05000720","Chadderton Central","Oldham",26.8143744378698,22.1923453846154,17.8502117357002,14.6633232938856,13.0861346548323,12.6864361538462,4.51696400591716,4.83890166666667,8.79967765680473,2.87749299013807,3.63855193293886,8.27340765877712,2.64149804339251,3.58733693293886,8.11950296646943,2.52424290729783,3.5849780433925,8.09581347731755,2.45639340631164,3.59403193293886
"E05000721","Chadderton North","Oldham",23.6195477506775,19.3765862601626,15.5877092411924,12.7707328726287,11.3591688075881,12.0061259620596,4.50593082113821,4.7098088699187,8.3277035203252,2.86176730081301,3.54270274525745,7.84858052303523,2.62780059349594,3.49148774525745,7.69794797289973,2.51157929268293,3.48912877235772,7.66585482113821,2.44411465853659,3.49818277235772
"E05000722","Chadderton South","Oldham",28.8106108189655,23.9146026293103,19.0820800431034,15.338345,13.4635030172414,13.1969040086207,4.54391,5.09333270689655,9.19124632758621,2.8889875,3.89614234051724,8.62971796551724,2.6515155,3.84492734482759,8.45959865517241,2.5335085,3.84256840517241,8.43574706034483,2.4653805,3.85162236206897
"E05000723","Coldhurst","Oldham",27.1497809160305,22.576886259542,18.2543353816794,14.9851006870229,13.3867583587786,12.8450379389313,4.54811796183206,4.83785022137405,8.86158867175572,2.87481230534351,3.67398680534351,8.33462194274809,2.63917424427481,3.62277180534351,8.17667650381679,2.52210329770992,3.62041311832061,8.15608819083969,2.45432429770992,3.6294668778626
"E05000724","Crompton","Oldham",19.7741470247934,16.1957059297521,12.9046740289256,10.5119282376033,9.31577911363636,11.2116739669421,4.52409830578512,4.52018651446281,7.74918536363636,2.86013780991736,3.34674163636364,7.32365941322314,2.62639924793388,3.29552664876033,7.18034507024793,2.51029643801653,3.29316821694215,7.14307369628099,2.44287367768595,3.30222221694215
"E05000725","Failsworth East","Oldham",24.7896007048458,20.6615655286344,16.4704712114537,13.3235701101322,11.7399476872247,12.2932015418502,4.57707518502203,4.89808805286344,8.64216141409692,2.89956571806167,3.72948834361233,8.12099157048458,2.66004964757709,3.67868264096916,7.95214714317181,2.54093137444934,3.67635312334802,7.91558330176211,2.47169002202643,3.68538221365639
"E05000726","Failsworth West","Oldham",23.7132350387597,20.0955688372093,15.6320841472868,12.7384778294574,11.3384444186047,11.8075542635659,4.51796002325581,4.61060544573643,8.33726424031008,2.88682334883721,3.43637738372093,7.83515248062016,2.64914093023256,3.38545057364341,7.67319498449612,2.53097586046512,3.38311233333333,7.63541500775194,2.46229309302326,3.39214903100775
"E05000727","Hollinwood","Oldham",27.0905886428571,22.5179896785714,18.0208793928571,14.53070475,12.8145089642857,12.8095885357143,4.578447,4.96021053928571,8.97923314642857,2.895748,3.79174234285714,8.43264797142857,2.657412,3.74052734285714,8.26488650714286,2.538966,3.73816867857143,8.24024529642857,2.470677,3.74722267857143
"E05000728","Medlock Vale","Oldham",23.7948271823204,19.4566036740332,15.5690304143646,12.7692370718232,11.427833121547,12.0215251104972,4.578447,4.64000465745856,8.42526622928177,2.895748,3.50971293922652,7.92494738950276,2.657412,3.45849816574586,7.76679291436464,2.538966,3.45613970718232,7.73702814917127,2.470677,3.46519370718232
"E05000729","Royton North","Oldham",21.3570577777778,17.1028659920635,13.7124716269841,11.1866999007937,9.91079335515873,11.571734047619,4.53817382936508,4.61680728571429,7.87313775793651,2.86858081349206,3.43068048611111,7.42993332539683,2.63374540873016,3.37946575,7.28332322222222,2.51708346428571,3.37710693650794,7.24472958333333,2.44945613095238,3.38616092460317
"E05000730","Royton South","Oldham",22.7538587064677,18.9287345522388,15.3313578855721,12.716562238806,11.446468318408,11.9434751243781,4.539495,4.56888441542289,8.17587890298507,2.86886,3.41956314925373,7.71069471393035,2.633989,3.36834814925373,7.56703627860697,2.517309,3.36598948756219,7.5409125920398,2.449675,3.37504348756219
"E05000731","Saddleworth North","Oldham",14.1470770102601,11.1530530353138,8.95055196850394,7.4872312445717,6.71041021283703,10.0916693206872,4.62622208208065,4.15711454306848,7.04480481889764,2.89230663183011,3.0383792445717,6.68175949248389,2.65108938749702,2.98756792627058,6.54677626604629,2.53074607420663,2.98542073538535,6.49397737652112,2.45996932450489,2.99463961751372
"E05000732","Saddleworth South","Oldham",12.9683289978547,10.0876903558075,8.14046217591174,6.85452501041986,6.16514484400858,9.94175937021146,4.71293660220656,4.14119456604352,7.08362761507815,2.93346241618143,3.09014022157524,6.71681438063132,2.68304617744407,3.03979502758198,6.57630441679436,2.55751459056083,3.03789216794361,6.51771690285014,2.48276118571866,3.0473014547962
"E05000733","Saddleworth West and Lees","Oldham",19.3288339344262,15.8705577283372,12.6972129508197,10.4339503583138,9.32598956674473,11.1616556440281,4.63679437236534,4.37353401639344,7.90989102810304,2.90412782201405,3.23157669320843,7.47501345901639,2.66472594379391,3.18036169320843,7.32548891100703,2.54573906323185,3.17800316393443,7.28744068852459,2.47725276580796,3.18705716393443
"E05000734","St James'","Oldham",19.933578253012,16.2801761445783,13.081308875502,10.7996399678715,9.67949999598394,11.3677439156627,4.56649323293173,4.44026864056225,7.8832628253012,2.87497354216867,3.33887913253012,7.45323918473896,2.63932374698795,3.28766420080321,7.31207953012048,2.52224785943775,3.28530531526104,7.27837111445783,2.45446783534137,3.29435926506024
"E05000735","St Mary's","Oldham",26.0762920143885,21.6823775179856,17.4873347482014,14.414281618705,12.9337907194245,12.520368057554,4.56051226618705,4.65883425539568,8.65136497122302,2.88336791366907,3.48925176258993,8.13169706834532,2.64662730935252,3.43803726978417,7.98010389208633,2.52899443165468,3.43567844964029,7.96294704316547,2.46100701438849,3.44473231654676
"E05000736","Shaw","Oldham",17.3788553133515,14.1821442234332,11.3190002711172,9.28740942506812,8.271118873297,10.7474141825613,4.55551914305177,4.36901189918256,7.48398757220709,2.86771745231608,3.24385468119891,7.08266786103542,2.63301392370572,3.19263968119891,6.9423079986376,2.51642094550409,3.19028111307902,6.90006788010899,2.44881667029973,3.19933497138965
"E05000737","Waterhead","Oldham",22.0797715289256,18.0430115702479,14.4709520661157,11.9097058016529,10.6815994173554,11.752307107438,4.56737173140496,4.51132566115702,8.13696421900826,2.87762799586777,3.35770088016529,7.67114697933884,2.64163459917355,3.30648588016529,7.52320019834711,2.52438341735537,3.30412699586777,7.49494438016529,2.45653825206612,3.31318099586777
